2025 Federal Election House of Representatives Distribution of Preferences By Division [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:02 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NT,307,Solomon,4,4,40620,SCOTT,Phil,IND,Independent,N,N,Transfer Percent,46
NT,307,Solomon,4,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Preference Count,0
NT,307,Solomon,4,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Preference Percent,0
NT,307,Solomon,4,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Transfer Count,0
NT,307,Solomon,4,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Transfer Percent,0
NT,307,Solomon,4,6,42082,DAVIES,Janey,IND,Independent,N,N,Preference Count,0
NT,307,Solomon,4,6,42082,DAVIES,Janey,IND,Independent,N,N,Preference Percent,0
NT,307,Solomon,4,6,42082,DAVIES,Janey,IND,Independent,N,N,Transfer Count,0
NT,307,Solomon,4,6,42082,DAVIES,Janey,IND,Independent,N,N,Transfer Percent,0
NT,307,Solomon,4,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Preference Count,22777
NT,307,Solomon,4,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Preference Percent,37.88
NT,307,Solomon,4,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Transfer Count,2536
NT,307,Solomon,4,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Transfer Percent,38.85
NT,307,Solomon,5,1,41153,PARRY,Jonathan,GRN,Australian Greens,N,N,Preference Count,0
NT,307,Solomon,5,1,41153,PARRY,Jonathan,GRN,Australian Greens,N,N,Preference Percent,0
NT,307,Solomon,5,1,41153,PARRY,Jonathan,GRN,Australian Greens,N,N,Transfer Count,0
NT,307,Solomon,5,1,41153,PARRY,Jonathan,GRN,Australian Greens,N,N,Transfer Percent,0
NT,307,Solomon,5,2,41036,BAYLISS,Lisa,CLP,NT CLP,N,N,Preference Count,29277
NT,307,Solomon,5,2,41036,BAYLISS,Lisa,CLP,NT CLP,N,N,Preference Percent,48.69
NT,307,Solomon,5,2,41036,BAYLISS,Lisa,CLP,NT CLP,N,N,Transfer Count,4283
NT,307,Solomon,5,2,41036,BAYLISS,Lisa,CLP,NT CLP,N,N,Transfer Percent,34.65
NT,307,Solomon,5,3,41023,CRAKER,Benjamin,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
NT,307,Solomon,5,3,41023,CRAKER,Benjamin,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
NT,307,Solomon,5,3,41023,CRAKER,Benjamin,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NT,307,Solomon,5,3,41023,CRAKER,Benjamin,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NT,307,Solomon,5,4,40620,SCOTT,Phil,IND,Independent,N,N,Preference Count,0
NT,307,Solomon,5,4,40620,SCOTT,Phil,IND,Independent,N,N,Preference Percent,0
NT,307,Solomon,5,4,40620,SCOTT,Phil,IND,Independent,N,N,Transfer Count,-12359
NT,307,Solomon,5,4,40620,SCOTT,Phil,IND,Independent,N,N,Transfer Percent,-100
NT,307,Solomon,5,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Preference Count,0
NT,307,Solomon,5,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Preference Percent,0
NT,307,Solomon,5,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Transfer Count,0
NT,307,Solomon,5,5,40639,KRISTO,Brian,CEC,Citizens Party,N,N,Transfer Percent,0
NT,307,Solomon,5,6,42082,DAVIES,Janey,IND,Independent,N,N,Preference Count,0
NT,307,Solomon,5,6,42082,DAVIES,Janey,IND,Independent,N,N,Preference Percent,0
NT,307,Solomon,5,6,42082,DAVIES,Janey,IND,Independent,N,N,Transfer Count,0
NT,307,Solomon,5,6,42082,DAVIES,Janey,IND,Independent,N,N,Transfer Percent,0
NT,307,Solomon,5,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Preference Count,30853
NT,307,Solomon,5,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Preference Percent,51.31
NT,307,Solomon,5,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Transfer Count,8076
NT,307,Solomon,5,7,41012,GOSLING,Luke John,ALP,Australian Labor Party (Northern Territory) Branch,Y,Y,Transfer Percent,65.35
QLD,304,Blair,0,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,31797
QLD,304,Blair,0,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,27.19
QLD,304,Blair,0,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,0
QLD,304,Blair,0,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,0
QLD,304,Blair,0,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,1132
QLD,304,Blair,0,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0.97
QLD,304,Blair,0,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,0
QLD,304,Blair,0,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,0
QLD,304,Blair,0,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,4421
QLD,304,Blair,0,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,3.78
QLD,304,Blair,0,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,0
QLD,304,Blair,0,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Percent,0
QLD,304,Blair,0,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Count,1874
QLD,304,Blair,0,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Percent,1.6
QLD,304,Blair,0,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Count,0
QLD,304,Blair,0,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Percent,0
QLD,304,Blair,0,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Count,3769
QLD,304,Blair,0,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Percent,3.22
QLD,304,Blair,0,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Count,0
QLD,304,Blair,0,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
QLD,304,Blair,0,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Count,42825
QLD,304,Blair,0,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Percent,36.62
QLD,304,Blair,0,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Count,0
QLD,304,Blair,0,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Percent,0
QLD,304,Blair,0,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Count,2334
QLD,304,Blair,0,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Percent,2
QLD,304,Blair,0,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Count,0
QLD,304,Blair,0,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Percent,0
QLD,304,Blair,0,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Count,12104
QLD,304,Blair,0,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Percent,10.35
QLD,304,Blair,0,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Count,0
QLD,304,Blair,0,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Percent,0
QLD,304,Blair,0,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Count,5353
QLD,304,Blair,0,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Percent,4.58
QLD,304,Blair,0,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Count,0
QLD,304,Blair,0,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Percent,0
QLD,304,Blair,0,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Count,11344
QLD,304,Blair,0,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.7
QLD,304,Blair,0,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
QLD,304,Blair,0,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
QLD,304,Blair,1,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,32058
QLD,304,Blair,1,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,27.41
QLD,304,Blair,1,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,261
QLD,304,Blair,1,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,23.06
QLD,304,Blair,1,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,0
QLD,304,Blair,1,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0
QLD,304,Blair,1,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,-1132
QLD,304,Blair,1,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,-100
QLD,304,Blair,1,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,4655
QLD,304,Blair,1,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,3.98
QLD,304,Blair,1,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,234
QLD,304,Blair,1,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Percent,20.67
QLD,304,Blair,1,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Count,1966
QLD,304,Blair,1,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Percent,1.68
QLD,304,Blair,1,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Count,92
QLD,304,Blair,1,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Percent,8.13
QLD,304,Blair,1,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Count,3858
QLD,304,Blair,1,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Percent,3.3
QLD,304,Blair,1,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Count,89
QLD,304,Blair,1,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Percent,7.86
QLD,304,Blair,1,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Count,42942
QLD,304,Blair,1,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Percent,36.72
QLD,304,Blair,1,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Count,117
QLD,304,Blair,1,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Percent,10.34
QLD,304,Blair,1,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Count,2425
QLD,304,Blair,1,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Percent,2.07
QLD,304,Blair,1,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Count,91
QLD,304,Blair,1,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Percent,8.04
QLD,304,Blair,1,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Count,12150
QLD,304,Blair,1,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Percent,10.39
QLD,304,Blair,1,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Count,46
QLD,304,Blair,1,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Percent,4.06
QLD,304,Blair,1,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Count,5426
QLD,304,Blair,1,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Percent,4.64
QLD,304,Blair,1,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Count,73
QLD,304,Blair,1,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Percent,6.45
QLD,304,Blair,1,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Count,11473
QLD,304,Blair,1,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.81
QLD,304,Blair,1,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Count,129
QLD,304,Blair,1,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,11.4
QLD,304,Blair,2,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,32214
QLD,304,Blair,2,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,27.54
QLD,304,Blair,2,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,156
QLD,304,Blair,2,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,7.93
QLD,304,Blair,2,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,0
QLD,304,Blair,2,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0
QLD,304,Blair,2,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,0
QLD,304,Blair,2,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,0
QLD,304,Blair,2,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,4897
QLD,304,Blair,2,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,4.19
QLD,304,Blair,2,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,242
QLD,304,Blair,2,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Percent,12.31
QLD,304,Blair,2,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Count,0
QLD,304,Blair,2,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Percent,0
QLD,304,Blair,2,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Count,-1966
QLD,304,Blair,2,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Percent,-100
QLD,304,Blair,2,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Count,3976
QLD,304,Blair,2,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Percent,3.4
QLD,304,Blair,2,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Count,118
QLD,304,Blair,2,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Percent,6
QLD,304,Blair,2,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Count,43200
QLD,304,Blair,2,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Percent,36.94
QLD,304,Blair,2,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Count,258
QLD,304,Blair,2,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Percent,13.12
QLD,304,Blair,2,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Count,2658
QLD,304,Blair,2,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Percent,2.27
QLD,304,Blair,2,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Count,233
QLD,304,Blair,2,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Percent,11.85
QLD,304,Blair,2,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Count,12559
QLD,304,Blair,2,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Percent,10.74
QLD,304,Blair,2,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Count,409
QLD,304,Blair,2,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Percent,20.8
QLD,304,Blair,2,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Count,5851
QLD,304,Blair,2,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Percent,5
QLD,304,Blair,2,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Count,425
QLD,304,Blair,2,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Percent,21.62
QLD,304,Blair,2,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Count,11598
QLD,304,Blair,2,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.92
QLD,304,Blair,2,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Count,125
QLD,304,Blair,2,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,6.36
QLD,304,Blair,3,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,32603
QLD,304,Blair,3,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,27.88
QLD,304,Blair,3,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,389
QLD,304,Blair,3,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,14.64
QLD,304,Blair,3,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,0
QLD,304,Blair,3,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0
QLD,304,Blair,3,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,0
QLD,304,Blair,3,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,0
QLD,304,Blair,3,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,5524
QLD,304,Blair,3,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,4.72
QLD,304,Blair,3,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,627
QLD,304,Blair,3,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Percent,23.59
QLD,304,Blair,3,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Count,0
QLD,304,Blair,3,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Percent,0
QLD,304,Blair,3,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Count,0
QLD,304,Blair,3,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Percent,0
QLD,304,Blair,3,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Count,4165
QLD,304,Blair,3,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Percent,3.56
QLD,304,Blair,3,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Count,189
QLD,304,Blair,3,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Percent,7.11
QLD,304,Blair,3,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Count,43511
QLD,304,Blair,3,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Percent,37.2
QLD,304,Blair,3,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Count,311
QLD,304,Blair,3,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Percent,11.7
QLD,304,Blair,3,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Count,0
QLD,304,Blair,3,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Percent,0
QLD,304,Blair,3,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Count,-2658
QLD,304,Blair,3,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Percent,-100
QLD,304,Blair,3,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Count,12875
QLD,304,Blair,3,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Percent,11.01
QLD,304,Blair,3,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Count,316
QLD,304,Blair,3,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Percent,11.89
QLD,304,Blair,3,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Count,6137
QLD,304,Blair,3,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Percent,5.25
QLD,304,Blair,3,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Count,286
QLD,304,Blair,3,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Percent,10.76
QLD,304,Blair,3,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Count,12138
QLD,304,Blair,3,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Percent,10.38
QLD,304,Blair,3,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Count,540
QLD,304,Blair,3,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,20.32
QLD,304,Blair,4,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,33217
QLD,304,Blair,4,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,28.4
QLD,304,Blair,4,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,614
QLD,304,Blair,4,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,14.74
QLD,304,Blair,4,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,0
QLD,304,Blair,4,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0
QLD,304,Blair,4,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,0
QLD,304,Blair,4,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,0
QLD,304,Blair,4,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,6093
QLD,304,Blair,4,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,5.21
QLD,304,Blair,4,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,569
QLD,304,Blair,4,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Percent,13.66
QLD,304,Blair,4,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Count,0
QLD,304,Blair,4,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Preference Percent,0
QLD,304,Blair,4,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Count,0
QLD,304,Blair,4,4,41530,LOWERY,Angela,AJP,Animal Justice Party,N,N,Transfer Percent,0
QLD,304,Blair,4,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Count,0
QLD,304,Blair,4,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Preference Percent,0
QLD,304,Blair,4,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Count,-4165
QLD,304,Blair,4,5,41325,McDONALD,Edward,CYA,Trumpet of Patriots,N,N,Transfer Percent,-100
QLD,304,Blair,4,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Count,44021
QLD,304,Blair,4,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Preference Percent,37.64
QLD,304,Blair,4,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Count,510
QLD,304,Blair,4,6,40725,NEUMANN,Shayne,ALP,Australian Labor Party,Y,Y,Transfer Percent,12.24
QLD,304,Blair,4,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Count,0
QLD,304,Blair,4,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Preference Percent,0
QLD,304,Blair,4,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Count,0
QLD,304,Blair,4,7,40846,PURDON,John Frederick,FFPA,Family First,N,N,Transfer Percent,0
QLD,304,Blair,4,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Count,13143
QLD,304,Blair,4,8,41250,TONER,Paul,GRN,The Greens,N,N,Preference Percent,11.24
QLD,304,Blair,4,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Count,268
QLD,304,Blair,4,8,41250,TONER,Paul,GRN,The Greens,N,N,Transfer Percent,6.43
QLD,304,Blair,4,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Count,6698
QLD,304,Blair,4,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Preference Percent,5.73
QLD,304,Blair,4,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Count,561
QLD,304,Blair,4,9,40927,HOPKINS,Anthony,HMP,Legalise Cannabis Party,N,N,Transfer Percent,13.47
QLD,304,Blair,4,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Count,13781
QLD,304,Blair,4,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Preference Percent,11.78
QLD,304,Blair,4,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1643
QLD,304,Blair,4,10,40920,KROSS,Brendan,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,39.45
QLD,304,Blair,5,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Count,34118
QLD,304,Blair,5,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Preference Percent,29.17
QLD,304,Blair,5,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Count,901
QLD,304,Blair,5,1,41202,MUTZELBURG,Carl,LNP,LNP,N,N,Transfer Percent,14.79
QLD,304,Blair,5,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Count,0
QLD,304,Blair,5,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Preference Percent,0
QLD,304,Blair,5,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Count,0
QLD,304,Blair,5,2,42043,BULL,Anthony,LTP,Libertarian,N,N,Transfer Percent,0
QLD,304,Blair,5,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Count,0
QLD,304,Blair,5,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Preference Percent,0
QLD,304,Blair,5,3,40963,CHADWICK,Kathryn,GRPF,Gerard Rennick People First,N,N,Transfer Count,-6093
